doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
name,became_rfc,expired,replaced,revisions
draft-ietf-dccp-tfrc-media,False,True,False,2
draft-ietf-pana-aaa-interworking,False,True,False,0
draft-ietf-grow-bmp,True,False,False,17
draft-ietf-rohc-rfc3095bis-rohcv2-profiles,True,False,False,6
draft-ietf-avt-rtp-hdrext,True,False,False,15
draft-ietf-calsify-rfc2447bis,True,False,False,11
draft-ietf-nemo-prefix-delegation,False,True,False,2
draft-ietf-l2tpext-pwe3-ip,False,True,False,5
draft-ietf-l1vpn-framework,True,False,False,5
draft-ietf-ccamp-rfc3946bis,True,False,False,1
draft-ietf-nemo-ro-space-analysis,True,False,False,3
draft-ietf-imss-fc-zs-mib,True,False,False,3
draft-ietf-isis-te-bis,True,False,False,0
draft-ietf-ecrit-requirements,True,False,False,13
draft-ietf-sipping-message-tag,True,False,False,0
draft-ietf-ecrit-security-threats,True,False,False,5
draft-ietf-isms-secshell,True,False,False,18
draft-ietf-mip6-whyauthdataoption,True,False,False,7
draft-ietf-newtrk-decruft-experiment,True,False,False,3
draft-ietf-ipdvb-sec-req,True,False,False,9
draft-ietf-v6ops-routing-guidelines,False,True,False,1
draft-ietf-capwap-eval,True,False,False,0
draft-ietf-mpls-ldp-experience,True,False,False,0
draft-ietf-hip-registration,True,False,False,2
draft-ietf-xcon-common-data-model,True,False,False,32
draft-ietf-pkix-srvsan,True,False,False,5
draft-ietf-l1vpn-applicability,False,True,False,1
draft-ietf-imss-fc-vf-mib,True,False,False,2
draft-ietf-dkim-threats,True,False,False,3
draft-ietf-ltans-ers-scvp,True,False,False,7
draft-ietf-msec-gkdp,False,True,False,1
draft-ietf-dhc-dual-stack-merge,False,True,False,1
draft-ietf-shim6-proto,True,False,False,12
draft-ietf-ipr-rules-update,False,True,False,7
draft-ietf-mpls-ldp-survey2002,True,False,False,0
draft-ietf-enum-vcard,True,False,False,6
draft-ietf-v6ops-unique-ipv6-prefix-per-host,True,False,False,13
draft-ietf-pim-bsr-mib,True,False,False,6
draft-ietf-lemonade-rfc2192bis,True,False,False,9
draft-ietf-dhc-paa-option,True,False,False,5
draft-ietf-rmt-flute-revised,True,False,False,16
draft-ietf-enum-edns0,False,True,False,0
draft-ietf-nfsv4-pnfs,False,True,False,0
draft-ietf-avt-rtp-svc,True,False,False,27
draft-ietf-lemonade-vfolder,False,True,False,1
draft-ietf-lemonade-convert,True,False,False,20
draft-ietf-pce-policy-enabled-path-comp,True,False,False,4
draft-ietf-rmt-bb-fec-ldpc,True,False,False,8
draft-ietf-newtrk-interop-reports,False,True,False,0
draft-ietf-ccamp-mpls-gmpls-interwork-fmwk,True,False,False,5
draft-ietf-opsec-routing-capabilities,False,True,False,3
draft-ietf-pana-preauth,True,False,False,9
draft-ietf-sip-connected-identity,True,False,False,5
draft-ietf-opsec-nmasc,False,True,False,0
draft-ietf-mip6-location-privacy-ps,True,False,False,6
draft-ietf-opes-smtp,False,True,False,0
draft-ietf-pce-interas-pcecp-reqs,True,False,False,6
draft-ietf-sipping-sip-offeranswer,True,False,False,18
draft-ietf-ntp-ntpv4-algorithms,False,True,False,1
draft-ietf-mmusic-sdp-media-content,True,False,False,6
draft-ietf-rmt-pi-norm-revised,True,False,False,14
draft-ietf-rmt-bb-norm-revised,True,False,False,7
draft-ietf-v6ops-icmpv6-filtering-recs,True,False,False,3
draft-ietf-l3vpn-2547bis-mcast-bgp,True,False,False,8
draft-ietf-dna-frd,False,True,False,2
draft-ietf-opsec-filter-caps,False,True,False,9
draft-ietf-isms-tmsm,True,False,False,18
draft-ietf-bmwg-ipsec-meth,False,True,False,5
draft-ietf-nsis-ntlp-sctp,True,False,False,15
draft-ietf-ccamp-lsp-hierarchy-bis,True,False,False,8
draft-ietf-sipping-policy-package,True,False,False,8
draft-ietf-l1vpn-basic-mode,True,False,False,5
draft-ietf-geopriv-loc-filters,True,False,False,11
draft-ietf-mpls-ldp-upstream,True,False,False,10
draft-ietf-ipfix-biflow,True,False,False,5
draft-ietf-ipfix-implementation-guidelines,True,False,False,8
draft-ietf-nfsv4-minorversion1,True,False,False,29
draft-ietf-mip4-generic-notification-message,True,False,False,16
draft-ietf-pim-join-attributes,True,False,False,6
draft-ietf-widex-requirements,False,True,False,4
draft-ietf-enum-iax,True,False,False,10
draft-ietf-dccp-rtp,True,False,False,7
draft-ietf-l2vpn-vpls-mcast-reqts,True,False,False,7
draft-ietf-mext-nemo-v4traversal,True,False,False,10
draft-ietf-rserpool-api,False,True,False,0
draft-ietf-mip6-bootstrapping-integrated-dhc,True,False,False,6
draft-ietf-pana-cxtp,False,True,False,1
draft-ietf-calsify-2446bis,True,False,False,10
draft-ietf-l1vpn-bgp-auto-discovery,True,False,False,5
draft-ietf-forces-mib,True,False,False,10
draft-ietf-mip6-radius,False,True,False,6
draft-ietf-behave-nat-icmp,True,False,False,12
draft-ietf-nfsv4-dns-rr,False,True,False,0
draft-ietf-mmusic-fec-grouping,True,False,False,5
draft-ietf-calsify-rfc2445bis,True,False,False,10
draft-ietf-rohc-hcoipsec,True,False,False,13
draft-ietf-sip-acr-code,True,False,False,5
draft-ietf-ippm-twamp,True,False,False,9
draft-ietf-dnsext-ds-sha256,True,False,False,5
draft-ietf-kitten-gssapi-csharp-bindings,False,True,False,0
draft-ietf-tcpm-ecnsyn,True,False,False,10
draft-ietf-trill-prob,True,False,False,6
draft-ietf-trill-rbridge-arch,False,True,False,5
draft-ietf-ccamp-gmpls-rsvp-te-call,True,False,False,4
draft-ietf-imss-fc-fcs-mib,True,False,False,2
draft-ietf-imss-fc-rscn-mib,True,False,False,2
draft-ietf-ccamp-automesh,True,False,False,4
draft-ietf-sipping-dialogusage,True,False,False,6
draft-ietf-pce-inter-layer-req,True,False,False,15
draft-ietf-simple-xml-patch-ops,True,False,False,4
draft-ietf-pce-disco-proto-isis,True,False,False,8
draft-ietf-pce-pcecp-interarea-reqs,True,False,False,5
draft-ietf-l2vpn-vpls-mcast,True,False,False,16
draft-ietf-smime-cades,True,False,False,7
draft-ietf-lemonade-oma-mem-realization,False,True,False,0
draft-ietf-sieve-notify-xmpp,True,False,False,9
draft-ietf-softwire-problem-statement,True,False,False,3
draft-ietf-sieve-notify-mailto,True,False,False,10
draft-ietf-rohc-rfc3095bis-framework,True,False,False,4
draft-ietf-iptel-tel-reg,True,False,False,6
draft-ietf-xcon-bfcp-connection,True,False,False,5
draft-ietf-sieve-imap-sieve,True,False,False,9
draft-ietf-geopriv-revised-civic-lo,True,False,False,7
draft-ietf-idr-as-hopcount,False,True,False,0
draft-ietf-pwe3-dynamic-ms-pw,True,False,False,22
draft-ietf-nfsv4-pnfs-block,True,False,False,12
draft-ietf-avt-rtcpxr-video,False,True,False,2
draft-ietf-avt-rtcphr,False,True,False,3
draft-ietf-netconf-notification,True,False,False,14
draft-ietf-ccamp-gmpls-mln-reqs,True,False,False,11
draft-ietf-pwe3-ms-pw-arch,True,False,False,7
draft-ietf-enum-cnam,False,True,False,8
draft-ietf-ippm-multimetrics,True,False,False,12
draft-ietf-tsvwg-ecn-alternates,True,False,False,2
draft-ietf-ltans-pki-retention,False,True,False,1
draft-ietf-pwe3-wildcard-pw-type,True,False,False,2
draft-ietf-nfsv4-pnfs-obj,True,False,False,12
draft-ietf-dhc-dhcpv6-agentopt-delegate,False,True,False,5
draft-ietf-mip4-message-string-ext,True,False,False,3
draft-ietf-ccamp-gmpls-mln-eval,True,False,False,6
draft-ietf-lemonade-notifications,True,False,False,10
draft-ietf-tcpm-rfc2581bis,True,False,False,7
draft-ietf-ccamp-rfc4327bis,True,False,False,1
draft-ietf-secsh-filexfer-extensions,False,True,False,0
draft-ietf-dhc-timezone-option,True,False,False,5
draft-ietf-lemonade-profile-bis,True,False,False,12
draft-ietf-idr-as-pathlimit,False,True,False,3
draft-ietf-netlmm-nohost-req,True,False,False,5
draft-ietf-avt-rtp-eac3,True,False,False,1
draft-ietf-adslmib-vdsl2,True,False,False,7
draft-ietf-mpls-number-0-bw-te-lsps,True,False,False,12
draft-ietf-mip4-radius-requirements,True,False,False,4
draft-ietf-v6ops-addcon,True,False,False,10
draft-ietf-dnsext-dnssec-rsasha256,True,False,False,14
draft-ietf-sasl-gs2,True,False,False,20
draft-ietf-dhc-dns-pd,False,True,False,1
draft-ietf-trill-rbridge-protocol,True,False,False,16
draft-ietf-l3vpn-e2e-rsvp-te-reqts,True,False,False,5
draft-ietf-ipfix-testing,True,False,False,5
draft-ietf-speermint-terminology,True,False,False,17
draft-ietf-netlmm-threats,True,False,False,4
draft-ietf-mpls-multicast-encaps,True,False,False,10
draft-ietf-6lowpan-nd,True,False,False,21
draft-ietf-pkix-cert-utf8,True,False,False,3
draft-ietf-nfsv4-acls,False,True,False,0
draft-ietf-dnsext-rollover-requirements,True,False,False,4
draft-ietf-l1vpn-ospf-auto-discovery,True,False,False,6
draft-ietf-msec-gdoi-update,True,False,False,11
draft-ietf-monami6-mipv6-analysis,False,True,False,5
draft-ietf-opsec-misc-cap,False,True,False,0
draft-ietf-enum-im-service,True,False,False,3
draft-ietf-radext-vlan,True,False,False,6
draft-ietf-newtrk-promotion,False,True,False,0
draft-ietf-enum-calendar-service,True,False,False,4
draft-ietf-nfsv4-federated-fs-dns-srv-namespace,True,False,False,13
draft-ietf-tcpm-tcp-soft-errors,True,False,False,9
draft-ietf-btns-core,True,False,False,7
draft-ietf-dhc-dhcpv6-rfc868-servers,False,True,False,0
draft-ietf-trill-routing-reqs,False,True,False,2
draft-ietf-tcpm-icmp-attacks,True,False,False,12
draft-ietf-newtrk-docid,False,True,False,0
draft-ietf-btns-connection-latching,True,False,False,11
draft-ietf-sip-hop-limit-diagnostics,False,True,False,3
draft-ietf-ccamp-mpls-gmpls-interwork-reqts,True,False,False,4
draft-ietf-mip4-fmipv4,True,False,False,7
draft-ietf-enum-enumservices-guide,True,False,False,22
draft-ietf-sipping-consent-format,True,False,False,8
draft-ietf-dna-protocol,False,True,False,9
draft-ietf-sipping-capacity-attribute,True,False,False,7
draft-ietf-sipping-overload-reqs,True,False,False,5
draft-ietf-tsvwg-sctp-padding,True,False,False,2
draft-ietf-dna-tentative,False,True,False,4
draft-ietf-radext-filter-rules,False,True,False,3
draft-ietf-pwe3-aii-aggregate,True,False,False,2
draft-ietf-ippm-spatial-composition,True,False,False,16
draft-ietf-ippm-framework-compagg,True,False,False,9
draft-ietf-pce-p2mp-req,True,False,False,5
draft-ietf-pce-vpn-req,False,True,False,2
draft-ietf-avt-mib-rtp-bis,False,True,False,1
draft-ietf-msec-mikey-applicability,True,False,False,9
draft-ietf-16ng-ps-goals,True,False,False,4
draft-ietf-hip-nat-traversal,True,False,False,9
draft-ietf-ipfix-reducing-redundancy,True,False,False,4
draft-ietf-tls-ctr,False,True,False,1
draft-ietf-crisp-iris-dreg2,False,True,False,1
draft-ietf-bmwg-dsmmeth,False,True,False,2
draft-ietf-ecrit-lost,True,False,False,10
draft-ietf-dime-mip6-integrated,True,False,False,12
draft-ietf-dime-mip6-split,True,False,False,17
draft-ietf-nsis-nslp-auth,True,False,False,7
draft-ietf-manet-packetbb,True,False,False,17
draft-ietf-dna-fmip,False,True,False,0
draft-ietf-pwe3-fc-encap,True,False,False,16
draft-ietf-inch-rid-soap,False,True,False,3
draft-ietf-sip-hitchhikers-guide,True,False,False,6
draft-ietf-mmusic-ice-tcp,True,False,False,16
draft-ietf-sip-fork-loop-fix,True,False,False,8
draft-ietf-rmt-bb-fec-rs,True,False,False,5
draft-ietf-insipid-session-id,True,False,False,27
draft-ietf-tsvwg-rsvp-ipsec,True,False,False,5
draft-ietf-tls-rfc4346-bis,True,False,False,10
draft-ietf-capwap-protocol-specification,True,False,False,15
draft-ietf-v6ops-802-16-deployment-scenarios,True,False,False,7
draft-ietf-sip-dtls-srtp-framework,True,False,False,7
draft-ietf-mmusic-sdp-dtls,False,False,False,0
draft-ietf-lemonade-deployments,True,False,False,9
draft-ietf-nemo-v4-base,False,True,False,1
draft-ietf-lemonade-search-within,True,False,False,5
draft-ietf-lemonade-compress,True,False,False,8
draft-ietf-radext-delegated-prefix,True,False,False,5
draft-ietf-avt-rfc3555bis-part2,True,False,False,2
draft-ietf-lemonade-firewall-binding,False,True,False,0
draft-ietf-dime-diameter-qos,True,False,False,15
draft-ietf-ipsecme-ikev2bis,True,False,False,11
draft-ietf-monami6-multihoming-motivation-scenario,False,True,False,3
draft-ietf-sipping-race-examples,True,False,False,6
draft-ietf-ipr-outbound-rights,True,False,False,7
draft-ietf-dime-diameter-api,False,False,False,8
draft-ietf-netlmm-mn-ar-if,False,True,False,3
draft-ietf-forces-tmlsp,False,True,False,1
draft-ietf-mpls-upstream-label,True,False,False,7
draft-ietf-syslog-transport-tls,True,False,False,14
draft-ietf-smime-escertid,True,False,False,6
draft-ietf-behave-turn-ipv6,True,False,False,11
draft-ietf-netconf-tls,True,False,False,7
draft-ietf-mpls-rsvp-upstream,False,True,False,5
draft-ietf-mboned-ip-mcast-mib,True,False,False,7
draft-ietf-sip-domain-certs,True,False,False,7
draft-ietf-mboned-multiaaa-framework,False,True,False,12
draft-ietf-sip-session-policy-framework,True,False,False,10
draft-ietf-ippm-reporting,False,True,False,6
draft-ietf-pce-inter-layer-frwk,True,False,False,10
draft-ietf-sip-sips,True,False,False,9
draft-ietf-btns-ipsec-apireq,False,True,False,0
draft-ietf-ccamp-gmpls-ted-mib,True,False,False,15
draft-ietf-mipshop-fmipv6-rev,False,True,False,0
draft-ietf-dhc-dhcpv6-reconfigure-rebind,True,False,False,10
draft-ietf-smime-cms-mult-sign,True,False,False,3
draft-ietf-enum-infrastructure,True,False,False,7
draft-ietf-ccamp-ethernet-traffic-parameters,True,False,False,10
draft-ietf-enum-branch-location-record,False,True,False,3
draft-ietf-intarea-adhoc-wireless-com,False,True,False,2
draft-ietf-dhc-dhcpv6-ero,True,False,False,1
draft-ietf-avt-srtp-big-aes,True,False,False,6
draft-ietf-ospf-mt-mib,False,True,False,4
draft-ietf-pce-brpc,True,False,False,9
draft-ietf-payload-rtp-howto,True,False,False,14
draft-ietf-ips-iscsi-nodearch-key,True,False,False,3
draft-ietf-mpls-iana-rsvp-session-flags,True,False,False,1
draft-ietf-proto-wgdocument-states,True,False,False,10
draft-ietf-krb-wg-tcp-expansion,True,False,False,2
draft-ietf-hokey-emsk-hierarchy,True,False,False,7
draft-ietf-eai-smtpext,True,False,False,13
draft-ietf-eai-scenarios,False,True,False,3
draft-ietf-ccamp-pc-and-sc-reqs,True,False,False,6
draft-ietf-sipcore-sec-flows,True,False,False,9
draft-ietf-dnsop-reflectors-are-evil,True,False,False,6
draft-ietf-opes-smtp-security,True,False,False,3
draft-ietf-pmol-sip-perf-metrics,True,False,False,7
draft-ietf-sidr-res-certs,True,False,False,22
draft-ietf-nea-requirements,True,False,False,7
draft-ietf-shim6-locator-pair-selection,False,True,False,4
draft-ietf-eai-framework,True,False,False,5
draft-ietf-eai-downgrade,True,False,False,12
draft-ietf-sip-xcap-config,False,True,False,0
draft-ietf-mipshop-handover-key,True,False,False,3
draft-ietf-mpls-p2mp-te-mib,False,True,False,9
draft-ietf-eai-imap-utf8,True,False,False,9
draft-ietf-mipshop-fmipv6-rfc4068bis,True,False,False,7
draft-ietf-lemonade-streaming,True,False,False,13
draft-ietf-sidr-repos-struct,True,False,False,9
draft-ietf-krb-wg-otp-preauth,True,False,False,21
draft-ietf-sip-media-security-requirements,True,False,False,9
draft-ietf-eai-utf8headers,True,False,False,12
draft-ietf-emu-eap-gpsk,True,False,False,17
draft-ietf-dna-network,False,True,False,0
draft-ietf-p2psip-concepts,True,False,False,9
draft-ietf-lemonade-msgevent,True,False,False,7
draft-ietf-dhc-relay-agent-flags,True,False,False,3
draft-ietf-msec-ipsec-composite-group,False,True,False,1
draft-ietf-krb-wg-anon,True,False,False,12
draft-ietf-krb-wg-naming,True,False,False,7
draft-ietf-mip6-hiopt,True,False,False,18
draft-ietf-monami6-multiplecoa,True,False,False,14
draft-ietf-sipping-pending-additions,True,False,False,5
draft-ietf-ccamp-gmpls-ason-routing-ospf,True,False,False,9
draft-ietf-softwire-4over6vpns,False,True,False,0
draft-ietf-v6ops-addr-select-ps,True,False,False,9
draft-ietf-mmusic-file-transfer-mech,True,False,False,11
draft-ietf-isis-wg-extlsp,True,False,False,5
draft-ietf-mip6-vsm,True,False,False,3
draft-ietf-mip6-experimental-messages,True,False,False,3
draft-ietf-mip4-udptunnel-mib,False,True,False,2
draft-ietf-pce-path-key,True,False,False,6
draft-ietf-avt-dtls-srtp,True,False,False,7
draft-ietf-ancp-framework,True,False,False,13
draft-ietf-pkix-sha2-dsa-ecdsa,True,False,False,10
draft-ietf-radext-filter,True,False,False,8
draft-ietf-mmusic-sdp-capability-negotiation,True,False,False,13
draft-ietf-l2vpn-vpls-mib,True,False,False,15
draft-ietf-ccamp-inter-domain-recovery-analysis,True,False,False,5
draft-ietf-ntp-ntpv4-mib,True,False,False,7
draft-ietf-mipshop-4140bis,True,False,False,5
draft-ietf-shim6-ingress-filtering,False,True,False,0
draft-ietf-softwire-hs-framework-l2tpv2,True,False,False,13
draft-ietf-dnsop-default-local-zones,True,False,False,15
draft-ietf-sigtran-rfc4233update,True,False,False,2
draft-ietf-ipdvb-ule-ext,True,False,False,7
draft-ietf-softwire-mesh-framework,True,False,False,6
draft-ietf-v6ops-scanning-implications,True,False,False,4
draft-ietf-lemonade-notification-protocol,False,True,False,0
draft-ietf-geopriv-l7-lcp-ps,True,False,False,10
draft-ietf-manet-nhdp,True,False,False,15
draft-ietf-softwire-security-requirements,True,False,False,9
draft-ietf-ecrit-framework,True,False,False,13
draft-ietf-ccamp-confirm-data-channel-status,True,False,False,9
draft-ietf-isms-radius-usage,True,False,False,7
draft-ietf-ippm-reporting-metrics,True,False,False,9
draft-ietf-speermint-requirements,True,False,False,11
draft-ietf-mip6-hareliability,False,True,False,9
draft-ietf-dccp-dtls,True,False,False,6
draft-ietf-dccp-rfc3448bis,True,False,False,6
draft-ietf-dkim-overview,True,False,False,12
draft-ietf-eai-mailinglist,True,False,False,7
draft-ietf-msec-ipsec-tesla,False,True,False,0
draft-ietf-mpls-ldp-capabilities,True,False,False,4
draft-ietf-simple-messaging-requirements,False,True,False,0
draft-ietf-ipfix-mib,True,False,False,10
draft-ietf-smime-ibearch,True,False,False,9
draft-ietf-smime-ibcs,False,True,False,0
draft-ietf-smime-ibepps,False,True,False,0
draft-ietf-smime-ibepkg,False,True,False,0
draft-ietf-eai-pop,True,False,False,9
draft-ietf-smime-bfibecms,True,False,False,10
draft-ietf-fecframe-req,False,True,False,2
draft-ietf-isis-hmac-sha,True,False,False,7
draft-ietf-tcpm-syn-flood,True,False,False,5
draft-ietf-tls-psk-null,True,False,False,3
draft-ietf-ipr-ietf-trust-update,True,False,False,3
draft-ietf-manet-iana,True,False,False,7
draft-ietf-mpls-p2mp-te-bypass,False,True,False,2
draft-ietf-avt-topologies,True,False,False,7
draft-ietf-autoconf-statement,False,True,False,4
draft-ietf-ipv6-ra-flags-option,True,False,False,2
draft-ietf-avt-app-rtp-keepalive,True,False,False,10
draft-ietf-ecrit-mapping-arch,True,False,False,4
draft-ietf-speermint-architecture,True,False,False,19
draft-ietf-dhc-dhcpv6-srsn-option,False,True,False,2
draft-ietf-dkim-ssp-requirements,True,False,False,5
draft-ietf-dhc-pxelinux,True,False,False,3
draft-ietf-mip4-dsmipv4,True,False,False,10
draft-ietf-avt-rtp-toffset,True,False,False,7
draft-ietf-dhc-dhcpv6-leasequery,True,False,False,1
draft-ietf-ecrit-dhc-lost-discovery,True,False,False,3
draft-ietf-speermint-flows,False,True,False,5
draft-ietf-avt-rtp-and-rtcp-mux,True,False,False,7
draft-ietf-mpls-3209-patherr,True,False,False,6
draft-ietf-opsec-infrastructure-security,False,True,False,1
draft-ietf-dnsop-reverse-mapping-considerations,False,True,False,6
draft-ietf-ltru-4646bis,True,False,False,23
draft-ietf-pce-disco-proto-ospf,True,False,False,8
draft-ietf-pana-panaoverdsl,False,True,False,1
draft-ietf-sip-consent-framework,True,False,False,4
draft-ietf-sip-uri-list-conferencing,True,False,False,2
draft-ietf-tsvwg-udplite-mib,True,False,False,3
draft-ietf-morg-multimailbox-search,True,False,False,7
draft-ietf-pwe3-redundancy,True,False,False,9
draft-ietf-dnsext-rfc2672bis-dname,True,False,False,26
draft-ietf-avt-rtp-uemclip,True,False,False,6
draft-ietf-enum-uri,False,True,False,1
draft-ietf-tsvwg-admitted-realtime-dscp,True,False,False,7
draft-ietf-ltru-4645bis,True,False,False,10
draft-ietf-rohc-ikev2-extensions-hcoipsec,True,False,False,12
draft-ietf-enum-xmpp,True,False,False,2
draft-ietf-geopriv-binary-lci,False,True,False,1
draft-ietf-mpls-ldp-typed-wildcard,True,False,False,7
draft-ietf-btns-c-api,False,True,False,4
draft-ietf-shim6-multihome-shim-api,True,False,False,17
draft-ietf-ancp-mib-an,False,True,False,12
draft-ietf-16ng-ipv6-link-model-analysis,True,False,False,3
draft-ietf-pce-global-concurrent-optimization,True,False,False,10
draft-ietf-idr-v4nlri-v6nh,False,True,False,1
draft-ietf-pce-monitoring,True,False,False,9
draft-ietf-tsvwg-rsvp-user-error-spec,True,False,False,8
draft-ietf-pwe3-mpls-transport,True,False,False,4
draft-ietf-capwap-protocol-binding-ieee80211,True,False,False,12
draft-ietf-bmwg-protection-term,True,False,False,9
draft-ietf-msec-gdoi-srtp,False,True,False,1
draft-ietf-msec-ipsec-group-counter-modes,True,False,False,6
draft-ietf-ancp-security-threats,True,False,False,8
draft-ietf-tsvwg-rsvp-proxy-proto,True,False,False,11
draft-ietf-ospf-rfc2370bis,True,False,False,5
draft-ietf-speermint-srv-naptr-use,False,True,False,6
draft-ietf-16ng-ipv6-over-ipv6cs,True,False,False,11
draft-ietf-pce-tc-mib,False,True,False,5
draft-ietf-idnabis-bidi,True,False,False,7
draft-ietf-pce-manageability-requirements,True,False,False,11
draft-ietf-pce-disc-mib,False,True,False,4
draft-ietf-mpls-mcast-cv,False,True,False,0
draft-ietf-ippm-delay-var-as,True,False,False,2
draft-ietf-behave-nat-behavior-discovery,True,False,False,8
draft-ietf-fecframe-framework,True,False,False,15
draft-ietf-capwap-threat-analysis,True,False,False,4
draft-ietf-ecrit-local-emergency-rph-namespace,False,True,False,4
draft-ietf-bmwg-sip-bench-meth,True,False,False,12
draft-ietf-mip6-rfc4285bis,False,True,False,3
draft-ietf-rserpool-overview,True,False,False,6
draft-ietf-geopriv-held-identity-extensions,True,False,False,6
draft-ietf-l1vpn-applicability-basic-mode,True,False,False,5
draft-ietf-l1vpn-applicability-enhanced-mode,False,True,False,0
draft-ietf-ltans-validate,False,True,False,3
draft-ietf-ltans-ari,False,True,False,1
draft-ietf-bmwg-protection-meth,True,False,False,14
draft-ietf-sidr-cp,True,False,False,17
draft-ietf-tsvwg-emergency-rsvp,True,False,False,15
draft-ietf-tls-interoperability,False,True,False,0
draft-ietf-ecrit-phonebcp,True,False,False,20
draft-ietf-enum-softswitch-req,True,False,False,4
draft-ietf-enum-3761bis,True,False,False,9
draft-ietf-mboned-mcast-arpa,False,True,False,3
draft-ietf-netlmm-proxymip6,True,False,False,18
draft-ietf-isms-transport-security-model,True,False,False,14
draft-ietf-ccamp-path-key-ero,True,False,False,4
draft-ietf-opsec-logging-caps,False,True,False,4
draft-ietf-morg-inthread,False,True,False,1
draft-ietf-dccp-ccid4,True,False,False,5
draft-ietf-tsvwg-port-randomization,True,False,False,9
draft-ietf-v6ops-addr-select-req,True,False,False,7
draft-ietf-isis-rfc4205bis,True,False,False,0
draft-ietf-dccp-serv-codes,True,False,False,11
draft-ietf-hip-native-api,True,False,False,12
draft-ietf-ecrit-lost-sync,True,False,False,18
draft-ietf-krb-wg-gss-cb-hash-agility,True,False,False,10
draft-ietf-radext-rfc3576bis,True,False,False,13
draft-ietf-sipping-ipv6-torture-tests,True,False,False,4
draft-ietf-avt-rtp-evrc-wb,True,False,False,9
draft-ietf-tsvwg-cc-alt,True,False,False,4
draft-ietf-sip-xcapevent,True,False,False,8
draft-ietf-mmusic-sdp-capability-negotiation-reqts,False,True,False,1
draft-ietf-rtgwg-ordered-fib,True,False,False,12
draft-ietf-dime-rfc3588bis,True,False,False,34
draft-ietf-16ng-ip-over-ethernet-over-802-dot-16,True,False,False,12
draft-ietf-hokey-reauth-ps,True,False,False,9
draft-ietf-smime-multisig,True,False,False,5
draft-ietf-mboned-lightweight-igmpv3-mldv2,True,False,False,6
draft-ietf-avt-rtcp-non-compound,True,False,False,9
draft-ietf-avt-forward-shifted-red,True,False,False,8
draft-ietf-radext-rfc4590bis,True,False,False,2
draft-ietf-atompub-typeparam,False,True,False,0
draft-ietf-smime-cms-auth-enveloped,True,False,False,6
draft-ietf-bmwg-ipv6-meth,True,False,False,5
draft-ietf-ospf-dbex-opt,False,True,False,2
draft-ietf-sip-ice-option-tag,True,False,False,2
draft-ietf-mipshop-mis-ps,True,False,False,5
draft-ietf-dnsext-forgery-resilience,True,False,False,10
draft-ietf-dnsop-dnssec-trust-anchor,False,True,False,4
draft-ietf-tls-extractor,True,False,False,7
draft-ietf-smime-cms-aes-ccm-and-gcm,True,False,False,3
draft-ietf-payload-rfc4695-bis,True,False,False,2
draft-ietf-eai-dsn,True,False,False,6
draft-ietf-ccamp-ospf-interas-te-extension,True,False,False,6
draft-ietf-pce-pcep-xro,True,False,False,6
draft-ietf-pwe3-congestion-frmwk,False,True,False,2
draft-ietf-manet-jitter,True,False,False,4
draft-ietf-geopriv-lbyr-requirements,True,False,False,9
draft-ietf-16ng-ipv4-over-802-dot-16-ipcs,True,False,False,7
draft-ietf-manet-timetlv,True,False,False,8
draft-ietf-mmusic-sdp-media-capabilities,True,False,False,17
draft-ietf-autoconf-manetarch,False,True,False,7
draft-ietf-dhc-container-opt,False,True,False,7
draft-ietf-dhc-dhcpv6-vendor-message,False,True,False,1
draft-ietf-geopriv-lis-discovery,True,False,False,15
draft-ietf-ccamp-lsp-dppm,True,False,False,11
draft-ietf-sip-record-route-fix,True,False,False,10
draft-ietf-mmusic-sdp-source-attributes,True,False,False,2
draft-ietf-dccp-quickstart,True,False,False,5
draft-ietf-adslmib-gbond-mib,True,False,False,11
draft-ietf-dime-app-design-guide,True,False,False,28
draft-ietf-ltans-xmlers,True,False,False,11
draft-ietf-tls-rsa-aes-gcm,True,False,False,3
draft-ietf-pce-p2mp-app,True,False,False,2
draft-ietf-sip-rph-new-namespaces,True,False,False,4
draft-ietf-simple-interdomain-scaling-analysis,False,True,False,8
draft-ietf-tsvwg-udp-guidelines,True,False,False,11
draft-ietf-pwe3-redundancy-bit,True,False,False,9
draft-ietf-pce-of,True,False,False,6
draft-ietf-pce-pcep-mib,True,False,False,11
draft-ietf-dnsop-resolver-priming,True,False,False,11
draft-ietf-dime-qos-parameters,True,False,False,11
draft-ietf-dime-qos-attributes,True,False,False,15
draft-ietf-pwe3-p2mp-pw-requirements,True,False,False,10
draft-ietf-l3vpn-mvpn-considerations,True,False,False,6
draft-ietf-pce-dste,True,False,False,2
draft-ietf-speermint-consolidated-presence-im-usecases,True,False,False,5
draft-ietf-sidr-roa-format,True,False,False,12
draft-ietf-sidr-arch,True,False,False,13
draft-ietf-tsvwg-rsvp-proxy-approaches,True,False,False,9
draft-ietf-rohc-ipsec-extensions-hcoipsec,True,False,False,8
draft-ietf-dnsop-as112-under-attack-help-help,True,False,False,6
draft-ietf-dnsop-as112-ops,True,False,False,9
draft-ietf-ipr-3978-incoming,True,False,False,9
draft-ietf-mip4-nemo-v4-base,True,False,False,11
draft-ietf-speermint-voip-consolidated-usecases,True,False,False,19
